# commit tracker | repo https://github.com/UZDoom/UZDoom | commit URL = <repo>/commit/<sha> | status = pending|ported|adapted|skip | ours = OUR commit(s), '/' if pending/skip, 'zandronum-base' if base-inherited
sha	date	title	status	note	ours
7050d03222a239cf70ead2dad6d93180e1d278f7	2015-02-14T21:58:39Z	Added A_QuakeEx(intensity x, y, z, duration, damrad, tremrad, sound, flags) - Unlocks the full potential of using quakes, including the Z axis. Each intensity applies to X/Y/Z planes whenever a player is experiencing it. - Flags: - QF_RELATIVE - Adjusts the quaking of the camera to go in the direction its aiming (X: forward/backward. Y: Left/right.) - Plans for including pitch will be implemented in the future for the Z axis with relativity.	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
0f4bca86073ff316d920f6f6d6f7ecd2b767d3c0	2015-02-14T22:51:05Z	- Added SXF_TRANSFERROLL.	ported	ported: SXF_TRANSFERROLL, so a spawned actor inherits the caller's roll. Unlike when upstream added it, this is observable here: roll renders via +ROLLSPRITE and syncs via SetThingSpriteOrientation. Same known gap as SXF_TRANSFERSPRITEFRAME -- the transferred value is not broadcast at spawn time, so a client draws the spawned actor unrolled until something else sets its roll.	1d14fd788
19ef4a4fbd7af0f18fcc4494a31322196344639a	2015-02-18T17:27:13Z	Merge pull request #271 from khokh2001/master	skip	skip: merge commit -- no unique content, its changes live in the parents	/
c23b7cd378a88205bdfc08e44775ce6a78d02931	2015-02-18T17:28:13Z	Merge pull request #273 from MajorCooke/transferroll	skip	skip: merge commit -- no unique content, its changes live in the parents	/
e377c2c4f867dbcbb701ba97384277ff9b3d1869	2015-02-18T20:48:52Z	Change XYZ Quaking from Major Cooke	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
2d4f02c560c50b157e79a8505c74a6c3176a43eb	2015-02-18T21:01:45Z	Merge branch 'MajorCooke-quakeex'	skip	skip: merge commit -- no unique content, its changes live in the parents	/
ac352dc48cd1a47fde5b9d031aaded1af64893d8	2015-02-19T18:53:01Z	Merge branch 'master' of https://github.com/rheit/zdoom	skip	skip: merge commit -- no unique content, its changes live in the parents	/
284fd3e20f73103d431c88a60d26731954f702e7	2015-02-19T22:30:00Z	- Fixed: relz was never initialized. - This could cause problems in places like the GZDoom renderer in the odd circumstance, causing the camera to become stuck in the floor or ceiling until the quake expires.	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
51688fe1604eea45bba5d12b164067845769b211	2015-02-20T03:20:39Z	Cleanup Compatflags to make options easier to find	skip	skip: regroups CompatibilityOptions into labelled categories in menudef. It is a wholesale replacement of the block, and our menu is a superset -- 61 options against upstream's 36, with 25 Zandronum-only ones (compat_oldrandom, compat_skulltagjumping, compat_instantrespawn, compat_netscriptsareclientside and more). Applying it as written would delete every one of those from the menu. Purely cosmetic grouping, so not worth hand-merging 61 entries; revisit if the compat menu is ever reworked here. Re-derive by counting Option lines in the block.	/
045ab9fd5b3f1012698aff929cbe73f3e6837cb8	2015-02-20T03:42:32Z	Initial groundwork for QF_SCALEDOWN.	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
0948b95e081d472ceca6aa5db022a3e89c2788f4	2015-02-20T05:19:24Z	- Changed QuakePower to take doubles on everything but intensity. This lets the camera shake until it truly reaches 0 as the limitations of integers were actually cutting it short.	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
9c5d90e4cbee1c10e3168938fc591862ffe12f86	2015-02-20T07:33:30Z	- Removed QF_SCALEUP until I can figure out a proper way to implement it.	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
2939194ae34f81e3d1f1abe6bac3eed1f2b8e47d	2015-02-20T07:36:53Z	- Forgot this tiny little one.	ported	ported: removes the unused double m_Countup from DEarthquake. Already absent here -- our a_quake came from the settled uzdoom@2827c13d0 state, which is past this. | no-file-overlap: superseded within the quake cluster -- its content never landed as its own change, only as part of the settled uzdoom@2827c13d0 state, so the cited commit shares no file with it.	4cba8942e
3bf24204d838d87bc7f96a907c872a4a5871eea7	2015-02-20T07:41:59Z	- Ensure save games don't break.	adapted	adapted: savegame guards for the new quake fields, plus upstream's SAVEVER bump to 4520. ADAPTED BECAUSE THE VERSION NUMBERS DIVERGE: upstream guards at its 4519 and 4520, but ours mean different things entirely (4519 was DamageMultiply, 4520 TeleFog types), so reusing upstream's numbers would make a save written by our 4519 build try to read quake fields it never wrote. Both field sets arrive together here, behind a single guard at our next version, and SAVEVER goes 4521 -> 4522.	4cba8942e
561e3f55c894ded8ca72799adbddb76a088ddee0	2015-02-20T09:07:09Z	Merge branch 'compat_cleanup' of https://github.com/Edward850/zdoom	skip	skip: merge commit -- no unique content, its changes live in the parents	/
d6e4a7a0816daad6366c403122470244fe52dd74	2015-02-20T13:36:37Z	- Changed QuakePower back to fixed_t and just had it return FLOAT2FIXED instead.	adapted	adapted: the earthquake rewrite, taken as the settled state at uzdoom@2827c13d0 rather than the eleven intermediate steps, which add and remove the same things -- QuakePower goes to doubles (uzdoom@0948b95e0) and back to fixed_t (uzdoom@d6e4a7a08), QF_SCALEUP is removed (uzdoom@9c5d90e4c) and re-added (uzdoom@140a65044). Quakes are per-axis (X/Y/Z) with QF_RELATIVE/SCALEDOWN/SCALEUP/MAX/FULLINTENSITY, A_QuakeEx exposes them to DECORATE, and DEarthquake::StaticGetQuakeIntensities replaces StaticGetQuakeIntensity. NETCODE, which upstream has no equivalent of: SERVERCOMMANDS_Earthquake carried a single intensity byte and physically could not describe a per-axis quake, so it now sends three intensity bytes plus a Long flag word, with the matching client_EarthQuake decode. NETGAMEVERSION derives from the git revision, so mismatched builds cannot connect. NOTE: SVC_EARTHQUAKE is hand-written with NetCommand rather than generated from protocolspec, so protocol-snapshot does NOT cover this change -- it reported clean. Our [AK] spectator guard in R_SetupFrame and the [BC] broadcast in the DEarthquake constructor are preserved. Two fixed_t adaptations: QuakePower indexes the RNG with the raw 16.16 span and rebuilds the draw with fixed_t::FromRaw, where upstream's plain int did both implicitly.	1d14fd788
49d948236327f2799136806e5cee5373daa1bcf9	2015-02-20T14:26:45Z	- Cleaned  out of the code and converted it to taking a struct instead. - This will make it much easier on me to add future changes. Big thanks to Graf for the idea.	ported	ported: superseded within the quake cluster. This step introduced a quakeInfo struct and reshaped QuakePower around it (and, for uzdoom@aa3c3d654, doubled the smoothing terms so an in-to-out scale reached full strength). uzdoom@2827c13d0 "Rewrite new quake stuff for correctness" landed a few hours later and discards the struct entirely for the simpler fixed_t form, which is what we took -- verified by timestamp, not assumed. Recorded against the commit carrying the settled code. | no-file-overlap: superseded within the quake cluster -- its content never landed as its own change, only as part of the settled uzdoom@2827c13d0 state, so the cited commit shares no file with it.	783779f9d
